      Data Set
----------------------
Raw data | Predictions
----------------------
0.45,0.15,0.15,1,0,0,0
0.35,0.15,0.15,1,0,0,0
0.40,0.15,0.15,1,0,0,0
0.50,0.20,0.20,1,0,0,0
0.10,0.30,0.15,0,1,0,0
0.10,0.25,0.15,0,1,0,0
0.10,0.30,0.20,0,1,0,0
0.10,0.35,0.20,0,1,0,0
0.10,0.25,0.40,0,0,1,0
0.10,0.25,0.40,0,0,1,0
0.10,0.20,0.35,0,0,1,0
0.10,0.20,0.35,0,0,1,0
0.05,0.05,0.05,0,0,0,1
0.00,0.05,0.05,0,0,0,1
0.05,0.05,0.05,0,0,0,1
0.00,0.05,0.05,0,0,0,1
